Date/Time (EST),2m Temperature (hr. avg) (F)
2011-09-17 11:00:00,57.4
2011-09-17 12:00:00,57.7
2011-09-17 13:00:00,58.6
2011-09-17 14:00:00,59.5
2011-09-17 15:00:00,59.5
2011-09-17 16:00:00,59.5
2011-09-17 17:00:00,58.8
2011-09-17 18:00:00,58.1
2011-09-17 19:00:00,57.7
2011-09-17 20:00:00,57.4
2011-09-17 21:00:00,57.4
2011-09-17 22:00:00,57.2
2011-09-17 23:00:00,57.2
2011-09-18 0:00:00,56.8
2011-09-18 1:00:00,56.5
2011-09-18 2:00:00,56.5
2011-09-18 3:00:00,56.7
2011-09-18 4:00:00,56.3
2011-09-18 5:00:00,56.3
2011-09-18 6:00:00,56.5
2011-09-18 7:00:00,56.8
2011-09-18 8:00:00,57.2
2011-09-18 9:00:00,58.8
2011-09-18 10:00:00,61.2
2011-09-18 11:00:00,63.9
2011-09-18 12:00:00,65.8
2011-09-18 13:00:00,66.7
2011-09-18 14:00:00,67.1
2011-09-18 15:00:00,67.6
2011-09-18 16:00:00,66
2011-09-18 17:00:00,64.9
2011-09-18 18:00:00,63.3
2011-09-18 19:00:00,62.2
2011-09-18 20:00:00,61.7
2011-09-18 21:00:00,60.8
2011-09-18 22:00:00,61
2011-09-18 23:00:00,60.8
2011-09-19 0:00:00,60.4
2011-09-19 1:00:00,60.3
2011-09-19 2:00:00,60.3
2011-09-19 3:00:00,59.7
2011-09-19 4:00:00,59.4
2011-09-19 5:00:00,59.5
2011-09-19 6:00:00,59.7
2011-09-19 7:00:00,59.9
2011-09-19 8:00:00,61
2011-09-19 9:00:00,62.1
2011-09-19 10:00:00,63.1
2011-09-19 11:00:00,65.5
2011-09-19 12:00:00,67.1
2011-09-19 13:00:00,69.1
2011-09-19 14:00:00,71.1
2011-09-19 15:00:00,72.3
2011-09-19 16:00:00,72
2011-09-19 17:00:00,72.7
2011-09-19 18:00:00,70.5
2011-09-19 19:00:00,66
2011-09-19 20:00:00,63.1
2011-09-19 21:00:00,62.8
2011-09-19 22:00:00,63.5
2011-09-19 23:00:00,63
2011-09-20 0:00:00,62.4
2011-09-20 1:00:00,62.6
2011-09-20 2:00:00,63.5
2011-09-20 3:00:00,64.8
2011-09-20 4:00:00,65.3
2011-09-20 5:00:00,64.6
2011-09-20 6:00:00,62.8
2011-09-20 7:00:00,63
2011-09-20 8:00:00,64.8
2011-09-20 9:00:00,70.2
2011-09-20 10:00:00,74.3
2011-09-20 11:00:00,76.3
2011-09-20 12:00:00,76.1
2011-09-20 13:00:00,76.6
2011-09-20 14:00:00,76.1
2011-09-20 15:00:00,76.8
2011-09-20 16:00:00,76.6
2011-09-20 17:00:00,75.6
2011-09-20 18:00:00,73.6
2011-09-20 19:00:00,71.2
2011-09-20 20:00:00,69.8
2011-09-20 21:00:00,68.7
2011-09-20 22:00:00,66.4
2011-09-20 23:00:00,65.8
2011-09-21 0:00:00,66
2011-09-21 1:00:00,66.4
2011-09-21 2:00:00,67.3
2011-09-21 3:00:00,67.8
2011-09-21 4:00:00,67.3
2011-09-21 5:00:00,66.7
2011-09-21 6:00:00,67.1
2011-09-21 7:00:00,67.8
2011-09-21 8:00:00,69.8
2011-09-21 9:00:00,71.4
2011-09-21 10:00:00,73.4
2011-09-21 11:00:00,75.6
2011-09-21 12:00:00,77.7
2011-09-21 13:00:00,78.6
2011-09-21 14:00:00,79.7
2011-09-21 15:00:00,80.4
2011-09-21 16:00:00,79
2011-09-21 17:00:00,78.4
2011-09-21 18:00:00,76.1
2011-09-21 19:00:00,73
2011-09-21 20:00:00,70.7
2011-09-21 21:00:00,69.8
2011-09-21 22:00:00,69.4
2011-09-21 23:00:00,69.4
2011-09-22 0:00:00,69.1
2011-09-22 1:00:00,69.3
2011-09-22 2:00:00,69.3
2011-09-22 3:00:00,70
2011-09-22 4:00:00,70.9
2011-09-22 5:00:00,71.4
2011-09-22 6:00:00,71.2
2011-09-22 7:00:00,71.2
2011-09-22 8:00:00,71.6
2011-09-22 9:00:00,72.3
2011-09-22 10:00:00,74.7
2011-09-22 11:00:00,76.3
2011-09-22 12:00:00,77.7
2011-09-22 13:00:00,79
2011-09-22 14:00:00,79.9
2011-09-22 15:00:00,78.8
2011-09-22 16:00:00,78.6
2011-09-22 17:00:00,78.1
2011-09-22 18:00:00,76.1
2011-09-22 19:00:00,73.4
2011-09-22 20:00:00,72.1
2011-09-22 21:00:00,72
2011-09-22 22:00:00,71.2
2011-09-22 23:00:00,70.7
2011-09-23 0:00:00,71.8
2011-09-23 1:00:00,72.1
2011-09-23 2:00:00,71.6
2011-09-23 3:00:00,71.4
2011-09-23 4:00:00,71.1
2011-09-23 5:00:00,70.9
2011-09-23 6:00:00,70.9
2011-09-23 7:00:00,70.9
2011-09-23 8:00:00,71.4
2011-09-23 9:00:00,72
2011-09-23 10:00:00,72.3
2011-09-23 11:00:00,72.5
2011-09-23 12:00:00,73.4
2011-09-23 13:00:00,72.5
2011-09-23 14:00:00,72.7
2011-09-23 15:00:00,71.8
2011-09-23 16:00:00,72.1
2011-09-23 17:00:00,72.5
2011-09-23 18:00:00,72.1
2011-09-23 19:00:00,70.7
2011-09-23 20:00:00,69.3
2011-09-23 21:00:00,68.2
2011-09-23 22:00:00,66.9
2011-09-23 23:00:00,66.9
2011-09-24 0:00:00,66.7
2011-09-24 1:00:00,67.8
2011-09-24 2:00:00,67.8
2011-09-24 3:00:00,67.6
2011-09-24 4:00:00,67.8
2011-09-24 5:00:00,67.8
2011-09-24 6:00:00,67.8
2011-09-24 7:00:00,67.8
2011-09-24 8:00:00,68
2011-09-24 9:00:00,68.7
2011-09-24 10:00:00,69.6
2011-09-24 11:00:00,72.1
2011-09-24 12:00:00,73.8
2011-09-24 13:00:00,74.8
2011-09-24 14:00:00,75.6
2011-09-24 15:00:00,77
2011-09-24 16:00:00,77.4
2011-09-24 17:00:00,75.7
2011-09-24 18:00:00,74.1
2011-09-24 19:00:00,72.1
2011-09-24 20:00:00,70.5
2011-09-24 21:00:00,71.1
2011-09-24 22:00:00,71.8
2011-09-24 23:00:00,71.2
2011-09-25 0:00:00,71.1
2011-09-25 1:00:00,70.5
2011-09-25 2:00:00,69.4
2011-09-25 3:00:00,69.4
2011-09-25 4:00:00,69.3
2011-09-25 5:00:00,69.3
2011-09-25 6:00:00,69.3
2011-09-25 7:00:00,69.4
2011-09-25 8:00:00,70.3
2011-09-25 9:00:00,72.5
2011-09-25 10:00:00,74.5
2011-09-25 11:00:00,74.8
2011-09-25 12:00:00,76.5
2011-09-25 13:00:00,77.4
2011-09-25 14:00:00,75.9
2011-09-25 15:00:00,77.7
2011-09-25 16:00:00,76.6
2011-09-25 17:00:00,76.3
2011-09-25 18:00:00,74.7
2011-09-25 19:00:00,72.5
2011-09-25 20:00:00,72.3
2011-09-25 21:00:00,71.4
2011-09-25 22:00:00,70.9
2011-09-25 23:00:00,71.2
2011-09-26 0:00:00,70.7
2011-09-26 1:00:00,70.5
2011-09-26 2:00:00,70.3
2011-09-26 3:00:00,69.8
2011-09-26 4:00:00,69.4
2011-09-26 5:00:00,68.2
2011-09-26 6:00:00,67.6
2011-09-26 7:00:00,68.5
2011-09-26 8:00:00,70
2011-09-26 9:00:00,72.7
2011-09-26 10:00:00,75.2
2011-09-26 11:00:00,77.5
2011-09-26 12:00:00,78.3
2011-09-26 13:00:00,80.8
2011-09-26 14:00:00,82
2011-09-26 15:00:00,82.8
2011-09-26 16:00:00,82.2
2011-09-26 17:00:00,81
2011-09-26 18:00:00,78.6
2011-09-26 19:00:00,76.6
2011-09-26 20:00:00,75.2
2011-09-26 21:00:00,73.6
2011-09-26 22:00:00,72.7
2011-09-26 23:00:00,72.1
2011-09-27 0:00:00,72
2011-09-27 1:00:00,72
2011-09-27 2:00:00,72.5
2011-09-27 3:00:00,72.7
2011-09-27 4:00:00,72.7
2011-09-27 5:00:00,72.7
2011-09-27 6:00:00,72.5
2011-09-27 7:00:00,72.5
2011-09-27 8:00:00,73.2
2011-09-27 9:00:00,75.2
2011-09-27 10:00:00,77.9
2011-09-27 11:00:00,78.8
2011-09-27 12:00:00,81.7
2011-09-27 13:00:00,82.9
2011-09-27 14:00:00,84.6
2011-09-27 15:00:00,84.4
2011-09-27 16:00:00,83.7
2011-09-27 17:00:00,84
2011-09-27 18:00:00,81.7
2011-09-27 19:00:00,77.5
2011-09-27 20:00:00,76.6
2011-09-27 21:00:00,76.3
2011-09-27 22:00:00,75.9
2011-09-27 23:00:00,75.2
2011-09-28 0:00:00,73.9
2011-09-28 1:00:00,73.6
2011-09-28 2:00:00,67.3
2011-09-28 3:00:00,66.9
2011-09-28 4:00:00,66.7
2011-09-28 5:00:00,66.6
2011-09-28 6:00:00,67.3
2011-09-28 7:00:00,68.9
2011-09-28 8:00:00,70.3
2011-09-28 9:00:00,72.9
2011-09-28 10:00:00,75.7
2011-09-28 11:00:00,79
2011-09-28 12:00:00,80.6
2011-09-28 13:00:00,81.1
2011-09-28 14:00:00,81.3
2011-09-28 15:00:00,82.4
2011-09-28 16:00:00,81.9
2011-09-28 17:00:00,82.8
2011-09-28 18:00:00,79.3
2011-09-28 19:00:00,73
2011-09-28 20:00:00,70
2011-09-28 21:00:00,69.3
2011-09-28 22:00:00,68
2011-09-28 23:00:00,67.8
2011-09-29 0:00:00,70.2
2011-09-29 1:00:00,69.3
2011-09-29 2:00:00,68
2011-09-29 3:00:00,67.1
2011-09-29 4:00:00,66.7
2011-09-29 5:00:00,66.4
2011-09-29 6:00:00,65.7
2011-09-29 7:00:00,65.8
2011-09-29 8:00:00,68.4
2011-09-29 9:00:00,71.2
2011-09-29 10:00:00,74.5
2011-09-29 11:00:00,78.3
2011-09-29 12:00:00,80.4
2011-09-29 13:00:00,81.7
2011-09-29 14:00:00,82.4
2011-09-29 15:00:00,82.2
2011-09-29 16:00:00,81.9
2011-09-29 17:00:00,81.1
2011-09-29 18:00:00,77
2011-09-29 19:00:00,70.3
2011-09-29 20:00:00,66.7
2011-09-29 21:00:00,64.8
2011-09-29 22:00:00,63
2011-09-29 23:00:00,62.2
2011-09-30 0:00:00,63.5
2011-09-30 1:00:00,62.8
2011-09-30 2:00:00,59.9
2011-09-30 3:00:00,60.3
2011-09-30 4:00:00,61.3
2011-09-30 5:00:00,61.9
2011-09-30 6:00:00,60.1
2011-09-30 7:00:00,59.7
2011-09-30 8:00:00,65.8
2011-09-30 9:00:00,73
2011-09-30 10:00:00,77.4
2011-09-30 11:00:00,79.2
2011-09-30 12:00:00,80.6
2011-09-30 13:00:00,81.7
2011-09-30 14:00:00,82.2
2011-09-30 15:00:00,82.2
2011-09-30 16:00:00,79.2
2011-09-30 17:00:00,69.8
2011-09-30 18:00:00,64.9
2011-09-30 19:00:00,63.9
2011-09-30 20:00:00,63.5
2011-09-30 21:00:00,60.1
2011-09-30 22:00:00,57.4
2011-09-30 23:00:00,57.2
2011-10-01 0:00:00,55.4
2011-10-01 1:00:00,54.9
